# score_time, perf_time
1.300317460317460316e+00,0.000000000000000000e+00
1.311927437641723371e+00,0.000000000000000000e+00
1.323537414965986425e+00,0.000000000000000000e+00
1.335147392290249480e+00,0.000000000000000000e+00
1.346757369614512534e+00,0.000000000000000000e+00
1.358367346938775588e+00,0.000000000000000000e+00
1.369977324263038643e+00,0.000000000000000000e+00
1.381587301587301697e+00,0.000000000000000000e+00
1.393197278911564752e+00,0.000000000000000000e+00
1.404807256235827584e+00,0.000000000000000000e+00
1.416417233560090638e+00,0.000000000000000000e+00
1.428027210884353693e+00,0.000000000000000000e+00
1.439637188208616747e+00,0.000000000000000000e+00
1.451247165532879801e+00,0.000000000000000000e+00
1.462857142857142856e+00,0.000000000000000000e+00
1.474467120181405910e+00,0.000000000000000000e+00
1.486077097505668965e+00,0.000000000000000000e+00
1.497687074829932019e+00,0.000000000000000000e+00
1.509297052154195073e+00,0.000000000000000000e+00
1.520907029478458128e+00,0.000000000000000000e+00
1.532517006802721182e+00,0.000000000000000000e+00
1.544126984126984237e+00,0.000000000000000000e+00
1.555736961451247291e+00,0.000000000000000000e+00
1.567346938775510345e+00,0.000000000000000000e+00
1.578956916099773178e+00,0.000000000000000000e+00
1.590566893424036232e+00,0.000000000000000000e+00
1.602176870748299287e+00,0.000000000000000000e+00
1.613786848072562341e+00,0.000000000000000000e+00
1.625396825396825395e+00,0.000000000000000000e+00
1.637006802721088450e+00,0.000000000000000000e+00
1.648616780045351504e+00,0.000000000000000000e+00
1.660226757369614559e+00,0.000000000000000000e+00
1.671836734693877613e+00,0.000000000000000000e+00
1.683446712018140667e+00,0.000000000000000000e+00
1.695056689342403722e+00,0.000000000000000000e+00
1.706666666666666776e+00,0.000000000000000000e+00
1.718276643990929831e+00,0.000000000000000000e+00
1.729886621315192885e+00,0.000000000000000000e+00
1.741496598639455717e+00,0.000000000000000000e+00
1.753106575963718772e+00,0.000000000000000000e+00
1.764716553287981826e+00,0.000000000000000000e+00
1.776326530612244881e+00,0.000000000000000000e+00
1.787936507936507935e+00,0.000000000000000000e+00
1.799546485260770989e+00,0.000000000000000000e+00
1.811156462585034044e+00,0.000000000000000000e+00
1.822766439909297098e+00,0.000000000000000000e+00
1.834376417233560153e+00,0.000000000000000000e+00
1.845986394557823207e+00,0.000000000000000000e+00
1.857596371882086261e+00,0.000000000000000000e+00
1.869206349206349316e+00,0.000000000000000000e+00
1.880816326530612370e+00,0.000000000000000000e+00
1.892426303854875425e+00,0.000000000000000000e+00
1.904036281179138257e+00,0.000000000000000000e+00
1.915646258503401311e+00,0.000000000000000000e+00
1.927256235827664366e+00,0.000000000000000000e+00
1.938866213151927420e+00,0.000000000000000000e+00
1.950476190476190474e+00,0.000000000000000000e+00
1.962086167800453529e+00,0.000000000000000000e+00
1.973696145124716583e+00,0.000000000000000000e+00
1.985306122448979638e+00,0.000000000000000000e+00
1.996916099773242692e+00,0.000000000000000000e+00
2.008526077097505524e+00,0.000000000000000000e+00
2.020136054421768801e+00,0.000000000000000000e+00
2.031746031746031633e+00,0.000000000000000000e+00
2.043356009070294910e+00,0.000000000000000000e+00
2.054965986394557742e+00,0.000000000000000000e+00
2.066575963718821018e+00,0.000000000000000000e+00
2.078185941043083851e+00,0.000000000000000000e+00
2.089795918367347127e+00,0.000000000000000000e+00
2.101405895691609960e+00,0.000000000000000000e+00
2.113015873015873236e+00,0.000000000000000000e+00
2.124625850340136068e+00,0.000000000000000000e+00
2.136235827664399345e+00,0.000000000000000000e+00
2.147845804988662177e+00,0.000000000000000000e+00
2.159455782312925010e+00,0.000000000000000000e+00
2.171065759637188286e+00,0.000000000000000000e+00
2.182675736961451118e+00,0.000000000000000000e+00
2.194285714285714395e+00,0.000000000000000000e+00
2.205895691609977227e+00,0.000000000000000000e+00
2.217505668934240504e+00,0.000000000000000000e+00
2.229115646258503336e+00,0.000000000000000000e+00
2.240725623582766612e+00,0.000000000000000000e+00
2.252335600907029445e+00,0.000000000000000000e+00
2.263945578231292721e+00,0.000000000000000000e+00
2.275555555555555554e+00,0.000000000000000000e+00
2.287165532879818830e+00,0.000000000000000000e+00
2.298775510204081662e+00,0.000000000000000000e+00
2.310385487528344939e+00,0.000000000000000000e+00
2.321995464852607771e+00,0.000000000000000000e+00
2.333605442176870604e+00,0.000000000000000000e+00
2.345215419501133880e+00,0.000000000000000000e+00
2.356825396825396712e+00,0.000000000000000000e+00
2.368435374149659989e+00,0.000000000000000000e+00
2.380045351473922821e+00,0.000000000000000000e+00
2.391655328798186098e+00,0.000000000000000000e+00
2.403265306122448930e+00,0.000000000000000000e+00
2.414875283446712206e+00,0.000000000000000000e+00
2.426485260770975039e+00,0.000000000000000000e+00
2.438095238095238315e+00,0.000000000000000000e+00
2.449705215419501148e+00,0.000000000000000000e+00
2.461315192743764424e+00,0.000000000000000000e+00
2.472925170068027256e+00,0.000000000000000000e+00
2.484535147392290089e+00,0.000000000000000000e+00
2.496145124716553365e+00,0.000000000000000000e+00
2.507755102040816197e+00,0.000000000000000000e+00
2.519365079365079474e+00,0.000000000000000000e+00
2.530975056689342306e+00,0.000000000000000000e+00
2.542585034013605583e+00,0.000000000000000000e+00
2.554195011337868415e+00,0.000000000000000000e+00
2.565804988662131692e+00,0.000000000000000000e+00
2.577414965986394524e+00,0.000000000000000000e+00
2.589024943310657800e+00,0.000000000000000000e+00
2.600634920634920633e+00,0.000000000000000000e+00
2.612244897959183909e+00,0.000000000000000000e+00
2.623854875283446741e+00,0.000000000000000000e+00
2.635464852607710018e+00,0.000000000000000000e+00
2.647074829931972850e+00,0.000000000000000000e+00
2.658684807256235683e+00,0.000000000000000000e+00
2.670294784580498959e+00,0.000000000000000000e+00
2.681904761904761791e+00,0.000000000000000000e+00
2.693514739229025068e+00,0.000000000000000000e+00
2.705124716553287900e+00,0.000000000000000000e+00
2.716734693877551177e+00,0.000000000000000000e+00
2.728344671201814009e+00,0.000000000000000000e+00
2.739954648526077285e+00,0.000000000000000000e+00
2.751564625850340118e+00,0.000000000000000000e+00
2.763174603174603394e+00,0.000000000000000000e+00
2.774784580498866227e+00,0.000000000000000000e+00
2.786394557823129503e+00,0.000000000000000000e+00
2.798004535147392335e+00,0.000000000000000000e+00
2.809614512471655168e+00,0.000000000000000000e+00
2.821224489795918444e+00,0.000000000000000000e+00
2.832834467120181277e+00,0.000000000000000000e+00
2.844444444444444553e+00,0.000000000000000000e+00
2.856054421768707385e+00,0.000000000000000000e+00
2.867664399092970662e+00,0.000000000000000000e+00
2.879274376417233494e+00,0.000000000000000000e+00
2.890884353741496771e+00,0.000000000000000000e+00
2.902494331065759603e+00,0.000000000000000000e+00
2.914104308390022879e+00,0.000000000000000000e+00
2.925714285714285712e+00,0.000000000000000000e+00
2.937324263038548988e+00,0.000000000000000000e+00
2.948934240362811821e+00,0.000000000000000000e+00
2.960544217687075097e+00,0.000000000000000000e+00
2.972154195011337929e+00,0.000000000000000000e+00
2.983764172335600762e+00,0.000000000000000000e+00
2.995374149659864038e+00,0.000000000000000000e+00
3.006984126984126870e+00,0.000000000000000000e+00
3.018594104308390147e+00,0.000000000000000000e+00
3.030204081632652979e+00,0.000000000000000000e+00
3.041814058956916256e+00,0.000000000000000000e+00
3.053424036281179088e+00,0.000000000000000000e+00
3.065034013605442365e+00,0.000000000000000000e+00
3.076643990929705197e+00,0.000000000000000000e+00
3.088253968253968473e+00,0.000000000000000000e+00
3.099863945578231306e+00,0.000000000000000000e+00
3.111473922902494582e+00,0.000000000000000000e+00
3.123083900226757414e+00,0.000000000000000000e+00
3.134693877551020691e+00,0.000000000000000000e+00
3.146303854875283523e+00,0.000000000000000000e+00
3.157913832199546356e+00,0.000000000000000000e+00
3.169523809523809632e+00,0.000000000000000000e+00
3.181133786848072464e+00,0.000000000000000000e+00
3.192743764172335741e+00,0.000000000000000000e+00
3.204353741496598573e+00,0.000000000000000000e+00
3.215963718820861850e+00,0.000000000000000000e+00
3.227573696145124682e+00,0.000000000000000000e+00
3.239183673469387958e+00,0.000000000000000000e+00
3.250793650793650791e+00,0.000000000000000000e+00
3.262403628117914067e+00,0.000000000000000000e+00
3.274013605442176900e+00,0.000000000000000000e+00
3.285623582766440176e+00,0.000000000000000000e+00
3.297233560090703008e+00,0.000000000000000000e+00
3.308843537414965841e+00,0.000000000000000000e+00
3.320453514739229117e+00,0.000000000000000000e+00
3.332063492063491950e+00,0.000000000000000000e+00
3.343673469387755226e+00,0.000000000000000000e+00
3.355283446712018058e+00,0.000000000000000000e+00
3.366893424036281335e+00,0.000000000000000000e+00
3.378503401360544167e+00,0.000000000000000000e+00
3.390113378684807444e+00,0.000000000000000000e+00
3.401723356009070276e+00,0.000000000000000000e+00
3.413333333333333552e+00,0.000000000000000000e+00
3.424943310657596385e+00,1.160997732426303879e-02
3.436553287981859661e+00,2.321995464852607757e-02
3.448163265306122494e+00,3.482993197278911462e-02
3.459773242630385770e+00,4.643990929705215515e-02
3.471383219954648602e+00,5.804988662131519567e-02
3.482993197278911435e+00,6.965986394557822925e-02
3.494603174603174711e+00,2.438095238095238093e-01
3.506213151927437544e+00,2.554195011337868637e-01
3.517823129251700820e+00,2.670294784580499181e-01
3.529433106575963652e+00,2.786394557823129170e-01
3.541043083900226929e+00,2.902494331065759714e-01
3.552653061224489761e+00,3.018594104308390258e-01
3.564263038548753038e+00,3.134693877551020247e-01
3.575873015873015870e+00,3.250793650793650791e-01
3.587482993197279146e+00,3.366893424036281335e-01
3.599092970521541979e+00,3.482993197278911879e-01
3.610702947845805255e+00,3.599092970521541868e-01
3.622312925170068088e+00,3.715192743764172412e-01
3.633922902494330920e+00,3.831292517006802956e-01
3.645532879818594196e+00,3.947392290249432945e-01
3.657142857142857029e+00,4.063492063492063489e-01
3.668752834467120305e+00,4.179591836734694033e-01
3.680362811791383137e+00,4.295691609977324577e-01
3.691972789115646414e+00,4.411791383219954565e-01
3.703582766439909246e+00,4.527891156462585109e-01
3.715192743764172523e+00,4.643990929705215653e-01
3.726802721088435355e+00,4.760090702947845642e-01
3.738412698412698632e+00,4.876190476190476186e-01
3.750022675736961464e+00,6.617687074829932126e-01
3.761632653061224740e+00,6.733786848072562670e-01
3.773242630385487573e+00,6.849886621315193214e-01
3.784852607709750849e+00,6.965986394557823758e-01
3.796462585034013681e+00,7.082086167800453191e-01
3.808072562358276514e+00,7.198185941043083735e-01
3.819682539682539790e+00,7.314285714285714279e-01
3.831292517006802623e+00,7.430385487528344823e-01
3.842902494331065899e+00,7.546485260770975367e-01
3.854512471655328731e+00,7.662585034013605911e-01
3.866122448979592008e+00,7.778684807256236455e-01
3.877732426303854840e+00,7.894784580498865889e-01
3.889342403628118117e+00,8.010884353741496433e-01
3.900952380952380949e+00,8.126984126984126977e-01
3.912562358276644225e+00,8.243083900226757521e-01
3.924172335600907058e+00,8.359183673469388065e-01
3.935782312925170334e+00,8.475283446712018609e-01
3.947392290249433167e+00,8.591383219954649153e-01
3.959002267573696443e+00,8.707482993197278587e-01
3.970612244897959275e+00,8.823582766439909131e-01
3.982222222222222108e+00,8.939682539682539675e-01
3.993832199546485384e+00,9.055782312925170219e-01
4.005442176870748661e+00,2.798004535147392335e+00
4.017052154195011049e+00,2.809614512471655168e+00
4.028662131519274325e+00,2.821224489795918444e+00
4.040272108843537602e+00,2.832834467120181277e+00
4.051882086167800878e+00,2.844444444444444553e+00
4.063492063492063266e+00,2.856054421768707385e+00
4.075102040816326543e+00,2.867664399092970662e+00
4.086712018140589819e+00,2.879274376417233494e+00
4.098321995464853096e+00,2.890884353741496771e+00
4.109931972789115484e+00,2.902494331065759603e+00
4.121541950113378761e+00,2.914104308390022879e+00
4.133151927437642037e+00,2.925714285714285712e+00
4.144761904761904425e+00,2.937324263038548988e+00
4.156371882086167702e+00,2.948934240362811821e+00
4.167981859410430978e+00,2.960544217687075097e+00
4.179591836734694255e+00,2.972154195011337929e+00
4.191201814058956643e+00,2.983764172335600762e+00
4.202811791383219919e+00,2.995374149659864038e+00
4.214421768707483196e+00,3.006984126984126870e+00
4.226031746031746472e+00,3.018594104308390147e+00
4.237641723356008860e+00,3.030204081632652979e+00
4.249251700680272137e+00,3.041814058956916256e+00
4.260861678004535413e+00,3.053424036281179088e+00
4.272471655328798690e+00,3.065034013605442365e+00
4.284081632653061078e+00,3.076643990929705197e+00
4.295691609977324354e+00,3.088253968253968473e+00
4.307301587301587631e+00,3.099863945578231306e+00
4.318911564625850019e+00,3.111473922902494582e+00
4.330521541950113296e+00,3.123083900226757414e+00
4.342131519274376572e+00,3.134693877551020691e+00
4.353741496598639849e+00,3.146303854875283523e+00
4.365351473922902237e+00,3.157913832199546356e+00
4.376961451247165513e+00,3.169523809523809632e+00
4.388571428571428790e+00,3.181133786848072464e+00
4.400181405895692066e+00,3.192743764172335741e+00
4.411791383219954454e+00,3.204353741496598573e+00
4.423401360544217731e+00,3.215963718820861850e+00
4.435011337868481007e+00,3.227573696145124682e+00
4.446621315192744284e+00,3.239183673469387958e+00
4.458231292517006672e+00,3.250793650793650791e+00
4.469841269841269948e+00,3.262403628117914067e+00
4.481451247165533225e+00,3.274013605442176900e+00
4.493061224489795613e+00,3.285623582766440176e+00
4.504671201814058890e+00,3.297233560090703008e+00
4.516281179138322166e+00,3.308843537414965841e+00
4.527891156462585442e+00,3.320453514739229117e+00
4.539501133786847831e+00,3.332063492063491950e+00
4.551111111111111107e+00,3.343673469387755226e+00
4.562721088435374384e+00,3.355283446712018058e+00
4.574331065759637660e+00,3.366893424036281335e+00
4.585941043083900048e+00,3.378503401360544167e+00
4.597551020408163325e+00,3.390113378684807444e+00
4.609160997732426601e+00,3.401723356009070276e+00
4.620770975056689878e+00,3.413333333333333552e+00
4.632380952380952266e+00,3.424943310657596385e+00
4.643990929705215542e+00,3.436553287981859661e+00
4.655600907029478819e+00,3.448163265306122494e+00
4.667210884353741207e+00,3.459773242630385770e+00
4.678820861678004484e+00,3.471383219954648602e+00
4.690430839002267760e+00,3.482993197278911435e+00
4.702040816326531036e+00,3.494603174603174711e+00
4.713650793650793425e+00,3.506213151927437544e+00
4.725260770975056701e+00,3.517823129251700820e+00
4.736870748299319978e+00,3.529433106575963652e+00
4.748480725623583254e+00,1.193505668934240305e+01
4.760090702947845642e+00,1.194666666666666721e+01
4.771700680272108919e+00,1.195827664399092960e+01
4.783310657596372195e+00,1.196988662131519376e+01
4.794920634920634583e+00,1.198149659863945615e+01
4.806530612244897860e+00,1.199310657596371854e+01
4.818140589569161136e+00,1.200471655328798271e+01
4.829750566893424413e+00,1.201632653061224509e+01
4.841360544217686801e+00,1.202793650793650748e+01
4.852970521541950077e+00,1.203954648526077165e+01
4.864580498866213354e+00,1.205115646258503403e+01
4.876190476190476630e+00,1.206276643990929642e+01
4.887800453514739019e+00,1.207437641723356059e+01
4.899410430839002295e+00,1.208598639455782298e+01
4.911020408163265571e+00,1.209759637188208714e+01
4.922630385487528848e+00,1.210920634920634953e+01
4.934240362811791236e+00,1.212081632653061192e+01
4.945850340136054513e+00,1.213242630385487608e+01
4.957460317460317789e+00,1.214403628117913847e+01
4.969070294784580177e+00,1.215564625850340086e+01
4.980680272108843454e+00,1.216725623582766502e+01
4.992290249433106730e+00,1.217886621315192741e+01
5.003900226757370007e+00,1.239945578231292522e+01
5.015510204081632395e+00,1.241106575963718761e+01
5.027120181405895671e+00,1.242267573696145178e+01
5.038730158730158948e+00,1.243428571428571416e+01
5.050340136054422224e+00,1.244589569160997833e+01
5.061950113378684613e+00,1.245750566893424072e+01
5.073560090702947889e+00,1.246911564625850311e+01
5.085170068027211165e+00,1.248072562358276727e+01
5.096780045351474442e+00,1.249233560090702966e+01
5.108390022675736830e+00,1.250394557823129205e+01
5.120000000000000107e+00,1.251555555555555621e+01
5.131609977324263383e+00,1.252716553287981860e+01
5.143219954648525771e+00,1.253877551020408276e+01
5.154829931972789048e+00,1.255038548752834515e+01
5.166439909297052324e+00,1.256199546485260754e+01
5.178049886621315601e+00,1.257360544217687170e+01
5.189659863945577989e+00,1.258521541950113409e+01
5.201269841269841265e+00,1.259682539682539648e+01
5.212879818594104542e+00,1.260843537414966065e+01
5.224489795918367818e+00,1.262004535147392303e+01
5.236099773242630206e+00,1.263165532879818542e+01
5.247709750566893483e+00,1.265487528344671198e+01
5.259319727891156759e+00,1.266648526077097614e+01
5.270929705215420036e+00,1.267809523809523853e+01
5.282539682539682424e+00,1.268970521541950092e+01
5.294149659863945701e+00,1.270131519274376508e+01
5.305759637188208977e+00,1.271292517006802747e+01
5.317369614512471365e+00,1.272453514739228986e+01
5.328979591836734642e+00,1.273614512471655402e+01
5.340589569160997918e+00,1.274775510204081641e+01
5.352199546485261195e+00,1.275936507936507880e+01
5.363809523809523583e+00,1.277097505668934296e+01
5.375419501133786859e+00,1.278258503401360535e+01
5.387029478458050136e+00,1.279419501133786952e+01
5.398639455782313412e+00,1.280580498866213190e+01
5.410249433106575800e+00,1.281741496598639429e+01
5.421859410430839077e+00,1.282902494331065846e+01
5.433469387755102353e+00,1.284063492063492085e+01
5.445079365079365630e+00,1.285224489795918323e+01
5.456689342403628018e+00,1.286385487528344740e+01
5.468299319727891294e+00,1.287546485260770979e+01
5.479909297052154571e+00,1.288707482993197218e+01
5.491519274376416959e+00,1.289868480725623634e+01
5.503129251700680236e+00,1.291029478458049873e+01
5.514739229024943512e+00,1.292190476190476289e+01
5.526349206349206789e+00,1.293351473922902528e+01
5.537959183673469177e+00,1.294512471655328767e+01
5.549569160997732453e+00,1.295673469387755183e+01
5.561179138321995730e+00,1.296834467120181422e+01
5.572789115646259006e+00,1.297995464852607661e+01
5.584399092970521394e+00,1.299156462585034078e+01
5.596009070294784671e+00,1.300317460317460316e+01
5.607619047619047947e+00,1.301478458049886733e+01
5.619229024943310336e+00,1.302639455782312972e+01
5.630839002267573612e+00,1.303800453514739210e+01
5.642448979591836888e+00,1.304961451247165627e+01
5.654058956916100165e+00,1.306122448979591866e+01
5.665668934240362553e+00,1.307283446712018105e+01
5.677278911564625830e+00,1.308444444444444521e+01
5.688888888888889106e+00,1.309605442176870760e+01
5.700498866213152382e+00,1.310766439909296999e+01
5.712108843537414771e+00,1.311927437641723415e+01
5.723718820861678047e+00,1.313088435374149654e+01
5.735328798185941324e+00,1.314249433106576070e+01
5.746938775510204600e+00,1.315410430839002309e+01
5.758548752834466988e+00,1.316571428571428548e+01
5.770158730158730265e+00,1.317732426303854965e+01
5.781768707482993541e+00,1.318893424036281203e+01
5.793378684807255929e+00,1.320054421768707442e+01
5.804988662131519206e+00,1.321215419501133859e+01
5.816598639455782482e+00,1.322376417233560097e+01
5.828208616780045759e+00,1.323537414965986336e+01
5.839818594104308147e+00,1.324698412698412753e+01
5.851428571428571423e+00,1.325859410430838992e+01
5.863038548752834700e+00,1.327020408163265408e+01
5.874648526077097976e+00,1.328181405895691647e+01
5.886258503401360365e+00,1.329342403628117886e+01
5.897868480725623641e+00,1.330503401360544302e+01
5.909478458049886918e+00,1.331664399092970541e+01
5.921088435374150194e+00,1.332825396825396780e+01
5.932698412698412582e+00,1.333986394557823196e+01
5.944308390022675859e+00,1.335147392290249435e+01
5.955918367346939135e+00,1.336308390022675852e+01
5.967528344671201523e+00,1.337469387755102090e+01
5.979138321995464800e+00,1.338630385487528329e+01
5.990748299319728076e+00,1.339791383219954746e+01
6.002358276643991353e+00,1.340952380952380985e+01
6.013968253968253741e+00,1.342113378684807223e+01
6.025578231292517017e+00,1.343274376417233640e+01
6.037188208616780294e+00,1.344435374149659879e+01
6.048798185941043570e+00,1.345596371882086117e+01
6.060408163265305959e+00,1.346757369614512534e+01
6.072018140589569235e+00,1.347918367346938773e+01
6.083628117913832511e+00,1.349079365079365189e+01
6.095238095238095788e+00,1.350240362811791428e+01
6.106848072562358176e+00,1.351401360544217667e+01
6.118458049886621453e+00,1.352562358276644083e+01
6.130068027210884729e+00,1.353723356009070322e+01
6.141678004535147117e+00,1.354884353741496561e+01
6.153287981859410394e+00,1.356045351473922977e+01
6.164897959183673670e+00,1.357206349206349216e+01
6.176507936507936947e+00,1.358367346938775455e+01
6.188117913832199335e+00,1.359528344671201872e+01
6.199727891156462611e+00,1.360689342403628110e+01
6.211337868480725888e+00,1.361850340136054527e+01
6.222947845804989164e+00,1.363011337868480766e+01
6.234557823129251553e+00,1.364172335600907005e+01
6.246167800453514829e+00,1.365333333333333421e+01
6.257777777777778105e+00,1.366494331065759660e+01
6.269387755102041382e+00,1.367655328798185899e+01
6.280997732426303770e+00,1.368816326530612315e+01
6.292607709750567047e+00,1.369977324263038554e+01
6.304217687074830323e+00,1.371138321995464793e+01
6.315827664399092711e+00,1.372299319727891209e+01
6.327437641723355988e+00,1.373460317460317448e+01
6.339047619047619264e+00,1.374621315192743864e+01
6.350657596371882541e+00,1.375782312925170103e+01
6.362267573696144929e+00,1.376943310657596342e+01
6.373877551020408205e+00,1.378104308390022759e+01
6.385487528344671482e+00,1.379265306122448997e+01
6.397097505668934758e+00,1.380426303854875236e+01
6.408707482993197146e+00,1.381587301587301653e+01
6.420317460317460423e+00,1.382748299319727892e+01
6.431927437641723699e+00,1.383909297052154308e+01
6.443537414965986088e+00,1.385070294784580547e+01
6.455147392290249364e+00,1.386231292517006786e+01
6.466757369614512641e+00,1.387392290249433202e+01
6.478367346938775917e+00,1.388553287981859441e+01
6.489977324263038305e+00,1.389714285714285680e+01
6.501587301587301582e+00,1.390875283446712096e+01
6.513197278911564858e+00,1.392036281179138335e+01
6.524807256235828135e+00,1.393197278911564574e+01
6.536417233560090523e+00,1.394358276643990990e+01
6.548027210884353799e+00,1.395519274376417229e+01
6.559637188208617076e+00,1.396680272108843646e+01
6.571247165532880352e+00,1.397841269841269884e+01
6.582857142857142740e+00,1.399002267573696123e+01
6.594467120181406017e+00,1.400163265306122540e+01
6.606077097505669293e+00,1.401324263038548779e+01
6.617687074829931682e+00,1.402485260770975017e+01
6.629297052154194958e+00,1.403646258503401434e+01
6.640907029478458234e+00,1.404807256235827673e+01
6.652517006802721511e+00,1.405968253968253912e+01
6.664126984126983899e+00,1.407129251700680328e+01
6.675736961451247176e+00,1.408290249433106567e+01
6.687346938775510452e+00,1.409451247165532983e+01
6.698956916099773728e+00,1.410612244897959222e+01
6.710566893424036117e+00,1.411773242630385461e+01
6.722176870748299393e+00,1.412934240362811877e+01
6.733786848072562670e+00,1.414095238095238116e+01
6.745396825396825946e+00,1.415256235827664355e+01
